time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1727317866732929300,48.37992919921875,0.08050573617219925,-0.030334800481796265,0.026199834421277046,-0.8066118955612183,0.48195722699165344,0.34219038486480713,0.012788832187652588,-0.018791913986206055,-0.004833817481994629,0.5153451157980822,-0.0690110777493882,-0.8162920247345954,0.2516428939226023
1727317866742903300,48.3899033203125,0.030374258756637573,-0.023797232657670975,0.02074887603521347,-0.8061416149139404,0.48260486125946045,0.34238600730895996,0.004933178424835205,-0.015731602907180786,-0.011468619108200073,0.5150650263826334,-0.069048998899118,-0.8163487218638368,0.25202183839693093
1727317866752878000,48.39987817382813,0.025509197264909744,-0.004258684813976288,0.003916632849723101,-0.8057526350021362,0.48325490951538086,0.34238407015800476,0.009305179119110107,-0.012155085802078247,-0.015357762575149536,0.5148988561063055,-0.0691672946261601,-0.8163381125927528,0.25236270325500026
1727317866762852000,48.40985205078125,0.022140629589557648,-0.01715541072189808,0.0053414772264659405,-0.8054192066192627,0.48388102650642395,0.3422846794128418,0.01710456609725952,-0.0008487701416015625,-0.008788585662841797,0.5147838065631525,-0.06928231966972857,-0.8162979225520357,0.2526958536908563
1727317866772827100,48.4198271484375,0.036877766251564026,-0.05298158526420593,0.013854804448783398,-0.8050587177276611,0.4844096004962921,0.34238553047180176,0.013463258743286133,0.009807378053665161,-0.01342126727104187,0.5145832869752269,-0.06931958969876541,-0.8163256481793782,0.2530045521328077
1727317866782801200,48.42980126953125,0.07589360326528549,-0.06131363287568092,0.013646012172102928,-0.8046694397926331,0.4849715232849121,0.34250515699386597,-0.001360774040222168,0.022245973348617554,-0.011023133993148804,0.5143240289681142,-0.06923045048202237,-0.8163698430713869,0.2534131808453524
1727317866792776200,48.439776123046876,0.12949638068675995,-0.04722311347723007,0.009270705282688141,-0.8043586611747742,0.4855503737926483,0.34241512417793274,-0.01401597261428833,0.02406272292137146,0.0025402605533599854,0.5141058777965978,-0.06898292772221724,-0.8163632303061769,0.2539441483301413
1727317866802750200,48.449750244140624,0.2215183824300766,-0.02358190529048443,0.008021416142582893,-0.8043246269226074,0.48595431447029114,0.34192124009132385,-0.019131004810333252,0.01030731201171875,0.007535457611083984,0.5140331890205556,-0.06843332174808524,-0.8162582353707329,0.25457649310915237
1727317866812725000,48.45972509765625,0.20290768146514893,-0.0028180377557873726,0.0071606822311878204,-0.8044872283935547,0.48627200722694397,0.3410857021808624,-0.013398885726928711,0.00574764609336853,0.012872308492660522,0.5140997106348042,-0.06774413670840343,-0.816059790543831,0.2552616350471809
1727317866822699000,48.46969897460937,0.1948075145483017,-0.002350048627704382,0.013968388549983501,-0.8047603368759155,0.48660606145858765,0.33996298909187317,0.0028653740882873535,-0.005130201578140259,0.011400789022445679,0.5143149899932948,-0.06713147195680544,-0.8157664225804647,0.2559265758625013
1727317866832673000,48.47967309570313,0.18565823137760162,-0.006091789808124304,0.023960568010807037,-0.8049130439758301,0.48713749647140503,0.3388384282588959,0.014370739459991455,-0.004547864198684692,0.007444411516189575,0.5144890228814778,-0.06658967564506985,-0.8154661401417483,0.2566741601751234
1727317866842648300,48.4896484375,0.09605830162763596,0.008966603316366673,-0.00554603012278676,-0.8046906590461731,0.4879874289035797,0.3381434679031372,0.013125836849212646,0.018085598945617676,0.024878382682800293,0.5144576996952376,-0.06634531396507065,-0.815272978418546,0.2574129899702582
1727317866852622300,48.49962231445313,-0.012979240156710148,-0.0004298277199268341,-0.011820971965789795,-0.8044248819351196,0.48884427547454834,0.33753812313079834,0.01766645908355713,0.03659221529960632,0.03628697991371155,0.5144965535307346,-0.06646272268816168,-0.8150777667553656,0.2579229908847874
1727317866862597000,48.50959716796875,0.006386767607182264,-0.016766835004091263,0.004560372326523066,-0.8040772676467896,0.4897623658180237,0.33703508973121643,0.015793025493621826,0.03025725483894348,0.017045170068740845,0.5145169518051563,-0.06673352063405902,-0.8149013294626453,0.25836950837808376
1727317866872571100,48.519571044921875,0.04963037744164467,-0.009946480393409729,0.004163561388850212,-0.8037104606628418,0.4903932511806488,0.33699238300323486,0.009353280067443848,0.034722745418548584,0.007154345512390137,0.5143606789448566,-0.06681935708480456,-0.814881198452452,0.2587216140638417
1727317866882546200,48.52954614257813,0.0834425687789917,-0.002762818243354559,0.00358253950253129,-0.8037258982658386,0.490335613489151,0.3370397686958313,0.002563178539276123,0.03407853841781616,0.0040856897830963135,0.514278605891233,-0.06657023156226467,-0.8149161225878392,0.2588390996662665
1727317866892520200,48.539520263671875,0.10553722083568573,0.0017874587792903185,0.005910408683121204,-0.803678035736084,0.49027103185653687,0.33724692463874817,-0.002229928970336914,0.012918025255203247,0.0020626485347747803,0.5141089361945862,-0.06626863086461288,-0.8150042481309293,0.2589756046880663
